資料庫Id,設備CustomId,屬性CustomId,X 座標,Y 座標,圖示大小,Icon類別,超連結地圖名稱,Arg1,所屬地圖名稱,反向點,超連結網址,轉向角度
6760,排煙手動開關（貨梯）狀態（編號：SB_WS_02F_2）,,76.821,79.795,60,Img,,SMS.png,消防-2F-中央區,False,,0
6776,排煙手動開關（貨梯）狀態（編號：SB_WS_03F_2）,,75.006,79.852,60,Img,,SMS.png,消防-3F-中央區,False,,0
6792,排煙手動開關（貨梯）狀態（編號：SB_WS_04F_2）,,75.33,79.983,60,Img,,SMS.png,消防-4F-中央區,False,,0
6808,排煙手動開關（貨梯）狀態（編號：SB_WS_05F_2）,,77.957,79.843,60,Img,,SMS.png,消防-5F-中央區,False,,0
6824,排煙手動開關（貨梯）狀態（編號：SB_WS_06F_2）,,74.408,80.281,60,Img,,SMS.png,消防-6F-中央區,False,,0
6840,排煙手動開關（貨梯）狀態（編號：SB_WS_07F_2）,,79.546,90.342,60,Img,,SMS.png,消防-7F-中央區,False,,0
6856,排煙手動開關（貨梯）狀態（編號：SB_WS_08F_2）,,75.261,88.023,60,Img,,SMS.png,消防-8F-中央區,False,,0
6872,排煙手動開關（貨梯）狀態（編號：SB_WS_09F_2）,,75.429,86.798,60,Img,,SMS.png,消防-9F-中央區,False,,0
6888,排煙手動開關（貨梯）狀態（編號：SB_WS_10F_2）,,76.457,87.722,60,Img,,SMS.png,消防-10F-中央區,False,,0
6904,排煙手動開關（貨梯）狀態（編號：SB_WS_11F_2）,,75.167,88.16,60,Img,,SMS.png,消防-11F-中央區,False,,0
6728,排煙手動開關（貨梯）狀態（編號：SB_WS_B1F_2）,,78.128,83.958,60,Img,,SMS.png,消防-B1F-中央區,False,,0
6704,排煙手動開關（貨梯）狀態（編號：SB_WS_B2F_2）,,78.946,86.024,60,Img,,SMS.png,消防-B2F-中央區,False,,0
6910,排煙風機（室內）運轉（編號：EF_CN_R1F_19）,,11.558,49.757,60,Img,,SMD.png,消防-13F-中央區,False,,0
6909,排煙風機（室內）運轉（編號：EF_CN_R1F_20）,,11.558,51.42,60,Img,,SMD.png,消防-13F-中央區,False,,0
6917,排煙風機（室內）運轉（編號：EF_CS_R1F_21）,,87.769,45.295,60,Img,,SMD.png,消防-13F-中央區,False,,0
6918,排煙風機（室內）運轉（編號：EF_CS_R1F_22）,,87.769,47.745,60,Img,,SMD.png,消防-13F-中央區,False,,0
6954,排煙風機（室內）運轉（編號：EF_EN_12F_15）,,14.606,15.801,60,Img,,SMD.png,消防-12F-中央區,False,,0
6939,排煙風機（室內）運轉（編號：EF_ES_12F_17）,,70.838,15.801,60,Img,,SMD.png,消防-12F-中央區,False,,0
6959,排煙風機（室內）運轉（編號：EF_N_12F_13）,,26.058,41.642,60,Img,,SMD.png,消防-12F-北區,False,,0
6936,排煙風機（室內）運轉（編號：EF_S_12F_18）,,75.998,42.183,60,Img,,SMD.png,消防-12F-南區,False,,0
6951,排煙風機（室內）運轉（編號：EF_WN_12F_14）,,28.023,82.555,60,Img,,SMD.png,消防-12F-中央區,False,,0
6948,排煙風機（室內）運轉（編號：EF_WS_12F_16）,,70.951,82.555,60,Img,,SMD.png,消防-12F-中央區,False,,0
6911,排煙風機（梯廳）運轉（編號：EF_CN_R1F_02）,,11.558,48.27,60,Img,,SMD.png,消防-13F-中央區,False,,0
6920,排煙風機（梯廳）運轉（編號：EF_CS_R1F_04）,,84.371,52.513,60,Img,,SMD.png,消防-13F-中央區,False,,0
6955,排煙風機（梯廳）運轉（編號：EF_EN_12F_05）,,12.807,15.801,60,Img,,SMD.png,消防-12F-中央區,False,,0
6940,排煙風機（梯廳）運轉（編號：EF_ES_12F_10）,,85.93,15.801,60,Img,,SMD.png,消防-12F-中央區,False,,0
6963,排煙風機（梯廳）運轉（編號：EF_N_12F_01）,,18.28,41.711,60,Img,,SMD.png,消防-12F-北區,False,,0
6935,排煙風機（梯廳）運轉（編號：EF_S_12F_12）,,84.993,45.945,60,Img,,SMD.png,消防-12F-南區,False,,0
6950,排煙風機（梯廳）運轉（編號：EF_WN_12F_03）,,13.33,82.555,60,Img,,SMD.png,消防-12F-中央區,False,,0
6947,排煙風機（梯廳）運轉（編號：EF_WS_12F_08）,,85.693,82.555,60,Img,,SMD.png,消防-12F-中央區,False,,0
6912,排煙風機（貨梯）運轉（編號：EF_CN_R1F_01）,,11.558,46.783,60,Img,,SMD.png,消防-13F-中央區,False,,0
6919,排煙風機（貨梯）運轉（編號：EF_CS_R1F_03）,,84.371,50.02,60,Img,,SMD.png,消防-13F-中央區,False,,0
6956,排煙風機（貨梯）運轉（編號：EF_EN_12F_06）,,16.306,15.801,60,Img,,SMD.png,消防-12F-中央區,False,,0
6941,排煙風機（貨梯）運轉（編號：EF_ES_12F_09）,,83.281,15.801,60,Img,,SMD.png,消防-12F-中央區,False,,0
6962,排煙風機（貨梯）運轉（編號：EF_N_12F_02）,,18.28,44.423,60,Img,,SMD.png,消防-12F-北區,False,,0
6934,排煙風機（貨梯）運轉（編號：EF_S_12F_11）,,84.993,44.633,60,Img,,SMD.png,消防-12F-南區,False,,0
6949,排煙風機（貨梯）運轉（編號：EF_WN_12F_04）,,15.579,82.555,60,Img,,SMD.png,消防-12F-中央區,False,,0
6946,排煙風機（貨梯）運轉（編號：EF_WS_12F_07）,,83.295,82.555,60,Img,,SMD.png,消防-12F-中央區,False,,0
6921,排煙風機（劇場）運轉（編號：EF_CEN_02F_01）,,39.926,13.351,60,Img,,SMD.png,消防-2F-中央區,False,,0
6923,排煙風機（劇場）運轉（編號：EF_CEN_03F_01）,,38.283,11.334,60,Img,,SMD.png,消防-3F-中央區,False,,0
6925,排煙風機（劇場）運轉（編號：EF_CEN_04F_01）,,37.829,10.678,60,Img,,SMD.png,消防-4F-中央區,False,,0
6928,排煙風機（劇場）運轉（編號：EF_CEN_05F_01）,,40.106,10.42,60,Img,,SMD.png,消防-5F-中央區,False,,0
6929,排煙風機（劇場）運轉（編號：EF_CEN_05F_03）,,40.256,16.763,60,Img,,SMD.png,消防-5F-中央區,False,,0
6930,排煙風機（劇場）運轉（編號：EF_CEN_05F_04）,,40.256,18.12,60,Img,,SMD.png,消防-5F-中央區,False,,0
6922,排煙風機（劇場）運轉（編號：EF_CES_02F_02）,,64.714,13.351,60,Img,,SMD.png,消防-2F-中央區,False,,0
6924,排煙風機（劇場）運轉（編號：EF_CES_03F_02）,,62.571,11.334,60,Img,,SMD.png,消防-3F-中央區,False,,0
6926,排煙風機（劇場）運轉（編號：EF_CES_04F_02）,,62.667,10.678,60,Img,,SMD.png,消防-4F-中央區,False,,0
6927,排煙風機（劇場）運轉（編號：EF_CES_04F_03）,,50.123,2.764,60,Img,,SMD.png,消防-4F-中央區,False,,0
6931,排煙風機（劇場）運轉（編號：EF_CES_05F_02）,,64.894,10.027,60,Img,,SMD.png,消防-5F-中央區,False,,0
6932,排煙風機（劇場）運轉（編號：EF_CES_05F_05）,,65.044,16.588,60,Img,,SMD.png,消防-5F-中央區,False,,0
6933,排煙風機（劇場）運轉（編號：EF_CES_05F_06）,,65.044,17.945,60,Img,,SMD.png,消防-5F-中央區,False,,0
6914,進風機（梯廳）運轉（編號：SF_CN_R1F_02）,,19.904,47.395,60,Img,,SMD.png,消防-13F-中央區,False,,0
6916,進風機（梯廳）運轉（編號：SF_CS_R1F_04）,,71.377,50.632,60,Img,,SMD.png,消防-13F-中央區,False,,0
6957,進風機（梯廳）運轉（編號：SF_EN_12F_05）,,24.901,15.801,60,Img,,SMD.png,消防-12F-中央區,False,,0
6943,進風機（梯廳）運轉（編號：SF_ES_12F_10）,,75.236,15.801,60,Img,,SMD.png,消防-12F-中央區,False,,0
6960,進風機（梯廳）運轉（編號：SF_N_12F_01）,,26.058,43.391,60,Img,,SMD.png,消防-12F-北區,False,,0
6938,進風機（梯廳）運轉（編號：SF_S_12F_12）,,75.998,46.514,60,Img,,SMD.png,消防-12F-南區,False,,0
6952,進風機（梯廳）運轉（編號：SF_WN_12F_03）,,24.375,82.555,60,Img,,SMD.png,消防-12F-中央區,False,,0
6945,進風機（梯廳）運轉（編號：SF_WS_12F_08）,,74.899,82.555,60,Img,,SMD.png,消防-12F-中央區,False,,0
6913,進風機（貨梯）運轉（編號：SF_CN_R1F_01）,,19.904,45.339,60,Img,,SMD.png,消防-13F-中央區,False,,0
6915,進風機（貨梯）運轉（編號：SF_CS_R1F_03）,,71.377,48.401,60,Img,,SMD.png,消防-13F-中央區,False,,0
6958,進風機（貨梯）運轉（編號：SF_EN_12F_06）,,27.4,15.801,60,Img,,SMD.png,消防-12F-中央區,False,,0
6942,進風機（貨梯）運轉（編號：SF_ES_12F_09）,,73.336,15.801,60,Img,,SMD.png,消防-12F-中央區,False,,0
6961,進風機（貨梯）運轉（編號：SF_N_12F_02）,,26.058,45.036,60,Img,,SMD.png,消防-12F-北區,False,,0
6937,進風機（貨梯）運轉（編號：SF_S_12F_11）,,75.998,44.545,60,Img,,SMD.png,消防-12F-南區,False,,0
6953,進風機（貨梯）運轉（編號：SF_WN_12F_04）,,26.124,82.555,60,Img,,SMD.png,消防-12F-中央區,False,,0
6944,進風機（貨梯）運轉（編號：SF_WS_12F_07）,,72.95,82.555,60,Img,,SMD.png,消防-12F-中央區,False,,0
6992,進排煙閘門（梯廳）連動（編號：SB_CN_01F_1）,,17.407,44.598,60,Img,,EF.png,消防-1F-中央區,False,,0
7014,進排煙閘門（梯廳）連動（編號：SB_CN_02F_1）,,17.807,43.985,60,Img,,EF.png,消防-2F-中央區,False,,0
7030,進排煙閘門（梯廳）連動（編號：SB_CN_03F_1）,,16.101,43.66,60,Img,,EF.png,消防-3F-中央區,False,,0
7046,進排煙閘門（梯廳）連動（編號：SB_CN_04F_1）,,15.052,43.441,60,Img,,EF.png,消防-4F-中央區,False,,0
7062,進排煙閘門（梯廳）連動（編號：SB_CN_05F_1）,,17.584,43.767,60,Img,,EF.png,消防-5F-中央區,False,,0
7078,進排煙閘門（梯廳）連動（編號：SB_CN_06F_1）,,15.039,44.335,60,Img,,EF.png,消防-6F-中央區,False,,0
7094,進排煙閘門（梯廳）連動（編號：SB_CN_07F_1）,,19.667,54.027,60,Img,,EF.png,消防-7F-中央區,False,,0
7110,進排煙閘門（梯廳）連動（編號：SB_CN_08F_1）,,14.889,51.728,60,Img,,EF.png,消防-8F-中央區,False,,0
7126,進排煙閘門（梯廳）連動（編號：SB_CN_09F_1）,,15.683,50.678,60,Img,,EF.png,消防-9F-中央區,False,,0
7142,進排煙閘門（梯廳）連動（編號：SB_CN_10F_1）,,16.026,51.618,60,Img,,EF.png,消防-10F-中央區,False,,0
7158,進排煙閘門（梯廳）連動（編號：SB_CN_11F_1）,,14.927,51.837,60,Img,,EF.png,消防-11F-中央區,False,,0
7176,進排煙閘門（梯廳）連動（編號：SB_CN_12F_1）,,14.27,48.892,60,Img,,EF.png,消防-12F-中央區,False,,0
6998,進排煙閘門（梯廳）連動（編號：SB_CN_B1F_1）,,18.189,47.449,60,Img,,EF.png,消防-B1F-中央區,False,,0
6976,進排煙閘門（梯廳）連動（編號：SB_CN_B2F_1）,,16.808,48.228,60,Img,,EF.png,消防-B2F-中央區,False,,0
6986,進排煙閘門（梯廳）連動（編號：SB_CS_01F_1）,,82.733,44.029,60,Img,,EF.png,消防-1F-中央區,False,,0
7015,進排煙閘門（梯廳）連動（編號：SB_CS_02F_1）,,86.815,44.291,60,Img,,EF.png,消防-2F-中央區,False,,0
7031,進排煙閘門（梯廳）連動（編號：SB_CS_03F_1）,,84.978,44.229,60,Img,,EF.png,消防-3F-中央區,False,,0
7047,進排煙閘門（梯廳）連動（編號：SB_CS_04F_1）,,85.295,43.7,60,Img,,EF.png,消防-4F-中央區,False,,0
7063,進排煙閘門（梯廳）連動（編號：SB_CS_05F_1）,,87.598,43.941,60,Img,,EF.png,消防-5F-中央區,False,,0
7079,進排煙閘門（梯廳）連動（編號：SB_CS_06F_1）,,84.149,44.51,60,Img,,EF.png,消防-6F-中央區,False,,0
7095,進排煙閘門（梯廳）連動（編號：SB_CS_07F_1）,,89.532,54.057,60,Img,,EF.png,消防-7F-中央區,False,,0
7111,進排煙閘門（梯廳）連動（編號：SB_CS_08F_1）,,85.35,51.553,60,Img,,EF.png,消防-8F-中央區,False,,0
7127,進排煙閘門（梯廳）連動（編號：SB_CS_09F_1）,,85.561,50.818,60,Img,,EF.png,消防-9F-中央區,False,,0
7143,進排煙閘門（梯廳）連動（編號：SB_CS_10F_1）,,86.621,51.533,60,Img,,EF.png,消防-10F-中央區,False,,0
7159,進排煙閘門（梯廳）連動（編號：SB_CS_11F_1）,,85.004,51.821,60,Img,,EF.png,消防-11F-中央區,False,,0
7174,進排煙閘門（梯廳）連動（編號：SB_CS_12F_1）,,84.353,48.919,60,Img,,EF.png,消防-12F-中央區,False,,0
6999,進排煙閘門（梯廳）連動（編號：SB_CS_B1F_1）,,88.342,47.392,60,Img,,EF.png,消防-B1F-中央區,False,,0
6970,進排煙閘門（梯廳）連動（編號：SB_CS_B2F_1）,,89.044,47.561,60,Img,,EF.png,消防-B2F-中央區,False,,0
6994,進排煙閘門（梯廳）連動（編號：SB_EN_01F_1）,,21.9,12.796,60,Img,,EF.png,消防-1F-中央區,False,,0
7016,進排煙閘門（梯廳）連動（編號：SB_EN_02F_1）,,22.405,10.652,60,Img,,EF.png,消防-2F-中央區,False,,0
7032,進排煙閘門（梯廳）連動（編號：SB_EN_03F_1）,,20.85,10.997,60,Img,,EF.png,消防-3F-中央區,False,,0
7048,進排煙閘門（梯廳）連動（編號：SB_EN_04F_1）,,20.15,9.511,60,Img,,EF.png,消防-4F-中央區,False,,0
7064,進排煙閘門（梯廳）連動（編號：SB_EN_05F_1）,,22.281,9.559,60,Img,,EF.png,消防-5F-中央區,False,,0
7080,進排煙閘門（梯廳）連動（編號：SB_EN_06F_1）,,20.037,10.652,60,Img,,EF.png,消防-6F-中央區,False,,0
7096,進排煙閘門（梯廳）連動（編號：SB_EN_07F_1）,,24.364,20.125,60,Img,,EF.png,消防-7F-中央區,False,,0
7112,進排煙閘門（梯廳）連動（編號：SB_EN_08F_1）,,19.936,18.001,60,Img,,EF.png,消防-8F-中央區,False,,0
7128,進排煙閘門（梯廳）連動（編號：SB_EN_09F_1）,,20.431,16.82,60,Img,,EF.png,消防-9F-中央區,False,,0
7144,進排煙閘門（梯廳）連動（編號：SB_EN_10F_1）,,20.824,17.819,60,Img,,EF.png,消防-10F-中央區,False,,0
7160,進排煙閘門（梯廳）連動（編號：SB_EN_11F_1）,,19.725,18.037,60,Img,,EF.png,消防-11F-中央區,False,,0
7000,進排煙閘門（梯廳）連動（編號：SB_EN_B1F_1）,,23.186,8.509,60,Img,,EF.png,消防-B1F-中央區,False,,0
6978,進排煙閘門（梯廳）連動（編號：SB_EN_B2F_1）,,21.605,9.996,60,Img,,EF.png,消防-B2F-中央區,False,,0
6984,進排煙閘門（梯廳）連動（編號：SB_ES_01F_1）,,78.634,7.284,60,Img,,EF.png,消防-1F-中央區,False,,0
7017,進排煙閘門（梯廳）連動（編號：SB_ES_02F_1）,,82.267,5.578,60,Img,,EF.png,消防-2F-中央區,False,,0
7033,進排煙閘門（梯廳）連動（編號：SB_ES_03F_1）,,80.281,10.648,60,Img,,EF.png,消防-3F-中央區,False,,0
7049,進排煙閘門（梯廳）連動（編號：SB_ES_04F_1）,,80.547,9.813,60,Img,,EF.png,消防-4F-中央區,False,,0
7065,進排煙閘門（梯廳）連動（編號：SB_ES_05F_1）,,82.85,9.602,60,Img,,EF.png,消防-5F-中央區,False,,0
7081,進排煙閘門（梯廳）連動（編號：SB_ES_06F_1）,,79.451,10.39,60,Img,,EF.png,消防-6F-中央區,False,,0
7097,進排煙閘門（梯廳）連動（編號：SB_ES_07F_1）,,84.884,19.762,60,Img,,EF.png,消防-7F-中央區,False,,0
7113,進排煙閘門（梯廳）連動（編號：SB_ES_08F_1）,,79.953,17.039,60,Img,,EF.png,消防-8F-中央區,False,,0
7129,進排煙閘門（梯廳）連動（編號：SB_ES_09F_1）,,80.664,15.692,60,Img,,EF.png,消防-9F-中央區,False,,0
7145,進排煙閘門（梯廳）連動（編號：SB_ES_10F_1）,,81.424,16.597,60,Img,,EF.png,消防-10F-中央區,False,,0
7161,進排煙閘門（梯廳）連動（編號：SB_ES_11F_1）,,80.356,17.583,60,Img,,EF.png,消防-11F-中央區,False,,0
7001,進排煙閘門（梯廳）連動（編號：SB_ES_B1F_1）,,83.495,9.816,60,Img,,EF.png,消防-B1F-中央區,False,,0
6968,進排煙閘門（梯廳）連動（編號：SB_ES_B2F_1）,,84.546,8.848,60,Img,,EF.png,消防-B2F-中央區,False,,0
6997,進排煙閘門（梯廳）連動（編號：SB_N_01F_1）,,27.802,44.553,60,Img,,EF.png,消防-1F-北區,False,,0
7018,進排煙閘門（梯廳）連動（編號：SB_N_02F_1）,,31.845,49.033,60,Img,,EF.png,消防-2F-北區,False,,0
7034,進排煙閘門（梯廳）連動（編號：SB_N_03F_1）,,29.68,50.02,60,Img,,EF.png,消防-3F-北區,False,,0
7050,進排煙閘門（梯廳）連動（編號：SB_N_04F_1）,,28.541,47.452,60,Img,,EF.png,消防-4F-北區,False,,0
7066,進排煙閘門（梯廳）連動（編號：SB_N_05F_1）,,30.96,49.328,60,Img,,EF.png,消防-5F-北區,False,,0
7082,進排煙閘門（梯廳）連動（編號：SB_N_06F_1）,,23.016,43.485,60,Img,,EF.png,消防-6F-北區,False,,0
7098,進排煙閘門（梯廳）連動（編號：SB_N_07F_1）,,18.948,49.905,60,Img,,EF.png,消防-7F-北區,False,,0
7114,進排煙閘門（梯廳）連動（編號：SB_N_08F_1）,,20.94,49.049,60,Img,,EF.png,消防-8F-北區,False,,0
7130,進排煙閘門（梯廳）連動（編號：SB_N_09F_1）,,20.96,49.083,60,Img,,EF.png,消防-9F-北區,False,,0
7146,進排煙閘門（梯廳）連動（編號：SB_N_10F_1）,,23.909,51.451,60,Img,,EF.png,消防-10F-北區,False,,0
7162,進排煙閘門（梯廳）連動（編號：SB_N_11F_1）,,26.156,52.499,60,Img,,EF.png,消防-11F-北區,False,,0
7002,進排煙閘門（梯廳）連動（編號：SB_N_B1F_1）,,17.24,49.651,60,Img,,EF.png,消防-B1F-北區,False,,0
6981,進排煙閘門（梯廳）連動（編號：SB_N_B2F_1）,,23.351,47.285,60,Img,,EF.png,消防-B2F-北區,False,,0
6982,進排煙閘門（梯廳）連動（編號：SB_S_01F_1）,,73.532,48.388,60,Img,,EF.png,消防-1F-南區,False,,0
7019,進排煙閘門（梯廳）連動（編號：SB_S_02F_1）,,72.437,49.574,60,Img,,EF.png,消防-2F-南區,False,,0
7035,進排煙閘門（梯廳）連動（編號：SB_S_03F_1）,,81.693,43.124,60,Img,,EF.png,消防-3F-南區,False,,0
7051,進排煙閘門（梯廳）連動（編號：SB_S_04F_1）,,74.483,44.239,60,Img,,EF.png,消防-4F-南區,False,,0
7067,進排煙閘門（梯廳）連動（編號：SB_S_05F_1）,,80.081,43.448,60,Img,,EF.png,消防-5F-南區,False,,0
7083,進排煙閘門（梯廳）連動（編號：SB_S_06F_1）,,74.773,44.074,60,Img,,EF.png,消防-6F-南區,False,,0
7099,進排煙閘門（梯廳）連動（編號：SB_S_07F_1）,,76.944,50.649,60,Img,,EF.png,消防-7F-南區,False,,0
7115,進排煙閘門（梯廳）連動（編號：SB_S_08F_1）,,80.256,51.754,60,Img,,EF.png,消防-8F-南區,False,,0
7131,進排煙閘門（梯廳）連動（編號：SB_S_09F_1）,,83.258,48.507,60,Img,,EF.png,消防-9F-南區,False,,0
7147,進排煙閘門（梯廳）連動（編號：SB_S_10F_1）,,80.22,53.451,60,Img,,EF.png,消防-10F-南區,False,,0
7163,進排煙閘門（梯廳）連動（編號：SB_S_11F_1）,,82.993,51.36,60,Img,,EF.png,消防-11F-南區,False,,0
7003,進排煙閘門（梯廳）連動（編號：SB_S_B1F_1）,,80.78,48.929,60,Img,,EF.png,消防-B1F-南區,False,,0
6966,進排煙閘門（梯廳）連動（編號：SB_S_B2F_1）,,89.644,51.393,60,Img,,EF.png,消防-B2F-南區,False,,0
6990,進排煙閘門（梯廳）連動（編號：SB_WN_01F_1）,,21.856,81.737,60,Img,,EF.png,消防-1F-中央區,False,,0
7020,進排煙閘門（梯廳）連動（編號：SB_WN_02F_1）,,22.655,77.931,60,Img,,EF.png,消防-2F-中央區,False,,0
7036,進排煙閘門（梯廳）連動（編號：SB_WN_03F_1）,,21.099,78.291,60,Img,,EF.png,消防-3F-中央區,False,,0
7052,進排煙閘門（梯廳）連動（編號：SB_WN_04F_1）,,20,78.116,60,Img,,EF.png,消防-4F-中央區,False,,0
7068,進排煙閘門（梯廳）連動（編號：SB_WN_05F_1）,,22.581,78.194,60,Img,,EF.png,消防-5F-中央區,False,,0
7084,進排煙閘門（梯廳）連動（編號：SB_WN_06F_1）,,19.786,78.368,60,Img,,EF.png,消防-6F-中央區,False,,0
7100,進排煙閘門（梯廳）連動（編號：SB_WN_07F_1）,,24.464,88.648,60,Img,,EF.png,消防-7F-中央區,False,,0
7116,進排煙閘門（梯廳）連動（編號：SB_WN_08F_1）,,20.236,86.592,60,Img,,EF.png,消防-8F-中央區,False,,0
7132,進排煙閘門（梯廳）連動（編號：SB_WN_09F_1）,,26.078,88.43,60,Img,,EF.png,消防-9F-中央區,False,,0
7148,進排煙閘門（梯廳）連動（編號：SB_WN_10F_1）,,21.174,86.292,60,Img,,EF.png,消防-10F-中央區,False,,0
7164,進排煙閘門（梯廳）連動（編號：SB_WN_11F_1）,,20.074,87.342,60,Img,,EF.png,消防-11F-中央區,False,,0
7004,進排煙閘門（梯廳）連動（編號：SB_WN_B1F_1）,,23.486,82.313,60,Img,,EF.png,消防-B1F-中央區,False,,0
6974,進排煙閘門（梯廳）連動（編號：SB_WN_B2F_1）,,21.706,83.793,60,Img,,EF.png,消防-B2F-中央區,False,,0
6988,進排煙閘門（梯廳）連動（編號：SB_WS_01F_1）,,78.984,81.868,60,Img,,EF.png,消防-1F-中央區,False,,0
7021,進排煙閘門（梯廳）連動（編號：SB_WS_02F_1）,,82.367,84.624,60,Img,,EF.png,消防-2F-中央區,False,,0
7037,進排煙閘門（梯廳）連動（編號：SB_WS_03F_1）,,79.881,79.471,60,Img,,EF.png,消防-3F-中央區,False,,0
7053,進排煙閘門（梯廳）連動（編號：SB_WS_04F_1）,,80.397,80.561,60,Img,,EF.png,消防-4F-中央區,False,,0
